Order_ID,Customer_ID,Order_Date,Unit_Price
4782,CUST8342,6/8/2024,167.76
4783,CUST8768,6/6/2024,463.69
4784,CUST7610,7/1/2024,193.68
4785,CUST1149,8/28/2024,73.78
4786,CUST5132,3/10/2024,288.1
4787,CUST6415,9/16/2024,483.05
4788,CUST8939,3/6/2024,272.09
4789,CUST2969,8/27/2024,464.37
4790,CUST8510,1/28/2024,268.84
4791,CUST5315,5/22/2024,438.45
4792,CUST3033,12/2/2024,210.42
4793,CUST3504,9/4/2024,227.02
4794,CUST3981,5/30/2024,486.51
4795,CUST8432,1/6/2024,185.08
4796,CUST1631,3/20/2024,145.71
4797,CUST4681,4/14/2024,61.43
4798,CUST5729,3/22/2024,79.51
4799,CUST2111,9/15/2024,244.83
4800,CUST3461,4/3/2024,479.2
4801,CUST1367,4/7/2024,326.36
4802,CUST6228,3/4/2024,408.9
4803,CUST8383,10/6/2024,224.88
4804,CUST8908,2/9/2024,218.53
4805,CUST2008,3/6/2024,359.41
4806,CUST7331,8/12/2024,479
4807,CUST5535,1/9/2024,57.13
4808,CUST6076,10/3/2024,348.05
4809,CUST5355,6/20/2024,57.03
4810,CUST6486,8/23/2024,481.65
4811,CUST3663,11/24/2024,494.44
4812,CUST1870,7/11/2024,72.1
4813,CUST2823,12/2/2024,396.65
4814,CUST2479,11/16/2024,156.42
4815,CUST8430,6/19/2024,360.02
4816,CUST4635,5/14/2024,418.92
4817,CUST9607,5/28/2024,105.45
4818,CUST1775,3/29/2024,429.4
4819,CUST4212,8/30/2024,243.33
4820,CUST7800,1/8/2024,418.21
4821,CUST2638,10/26/2024,476.49
4822,CUST8663,1/4/2024,137.98
4823,CUST8104,4/19/2024,260.92
4824,CUST7336,9/20/2024,289.02
4825,CUST7276,1/22/2024,276.74
4826,CUST6537,2/25/2024,495.31
4827,CUST1514,11/13/2024,244.15
4828,CUST9085,6/1/2024,77.44
4829,CUST2299,6/1/2024,19.66
4830,CUST7068,7/2/2024,326.48
4831,CUST1919,11/27/2024,234
4832,CUST5604,6/16/2024,34.86
4833,CUST9264,7/27/2024,190.91
4834,CUST4616,11/24/2024,499.13
4835,CUST9280,3/13/2024,19.46
4836,CUST1611,12/10/2024,169.44
4837,CUST3169,12/29/2024,90.37
4838,CUST7098,10/12/2024,288.99
4839,CUST5954,12/7/2024,499.92
4840,CUST8230,8/8/2024,119.27
4841,CUST8678,3/7/2024,100.38
4842,CUST2289,10/26/2024,424.06
4843,CUST6694,12/30/2024,483.1
4844,CUST5228,3/27/2024,396.67
4845,CUST4084,2/2/2024,476.06
4846,CUST3124,5/22/2024,129.36
4847,CUST8490,8/16/2024,418.12
4848,CUST7998,8/26/2024,40.36
4849,CUST1454,11/14/2024,337.8
4850,CUST9893,11/12/2024,311.02
4851,CUST4600,8/22/2024,24.74
4852,CUST5751,10/3/2024,166.08
4853,CUST8426,4/4/2024,447.32
4854,CUST2128,4/21/2024,263.38
4855,CUST9646,3/20/2024,159.62
4856,CUST3541,2/1/2024,454.25
4857,CUST4003,2/13/2024,336.75
4858,CUST6570,5/19/2024,106.05
4859,CUST9123,4/10/2024,288.74
4860,CUST3140,8/26/2024,199.37
4861,CUST5732,2/7/2024,164.14
4862,CUST2865,10/10/2024,257.89
4863,CUST3977,4/27/2024,101.69
4864,CUST8159,8/7/2024,306.82
4865,CUST2614,7/17/2024,42.3
4866,CUST2618,7/10/2024,499.73
4867,CUST8931,1/30/2024,357.8
4868,CUST1935,2/16/2024,169.78
4869,CUST3656,3/5/2024,227.97
4870,CUST3851,1/4/2024,453.67
4871,CUST4980,7/26/2024,490.05
4872,CUST8628,3/5/2024,334.44
4873,CUST4955,11/17/2024,287.04
4874,CUST7662,7/31/2024,180.37
4875,CUST9564,11/28/2024,395.01
4876,CUST2177,8/25/2024,362.67
4877,CUST9435,12/18/2024,338.47
4878,CUST1274,9/10/2024,203.77
4879,CUST6199,12/5/2024,56.23
4880,CUST6184,12/29/2024,105.85
4881,CUST5246,4/5/2024,101.59
4882,CUST9949,1/4/2024,263.97
4883,CUST6657,8/10/2024,179.38
4884,CUST4490,12/31/2024,164.3
4885,CUST3396,11/17/2024,257.27
4886,CUST9719,8/20/2024,345.88
4887,CUST6674,9/22/2024,68.78
4888,CUST8654,8/29/2024,28.26
4889,CUST2593,3/3/2024,112.48
4890,CUST1905,6/23/2024,352.09
4891,CUST9911,12/2/2024,322.24
4892,CUST9579,12/4/2024,241.42
4893,CUST9245,4/30/2024,73.15
4894,CUST6867,12/15/2024,156.8
4895,CUST7761,8/19/2024,38.21
4896,CUST8393,11/7/2024,141.38
4897,CUST2606,7/7/2024,391.89
4898,CUST7374,8/7/2024,204.62
4899,CUST5849,1/21/2024,247.81
4900,CUST9692,9/13/2024,20.19
4901,CUST1308,4/27/2024,168.37
4902,CUST3372,2/15/2024,237.71
4903,CUST2052,8/10/2024,126.4
4904,CUST1189,4/13/2024,397.61
4905,CUST7115,9/6/2024,17.38
4906,CUST4786,8/22/2024,482.04
4907,CUST5214,10/9/2024,11.16
4908,CUST1145,5/21/2024,199.84
4909,CUST7305,8/28/2024,252.55
4910,CUST7114,4/4/2024,480.22
4911,CUST3698,6/4/2024,336.52
4912,CUST9436,4/21/2024,57.84
4913,CUST4505,9/25/2024,369.44
4914,CUST5318,6/10/2024,249.15
4915,CUST6522,10/18/2024,452.17
4916,CUST4961,11/22/2024,244.5
4917,CUST4488,10/4/2024,432.3
4918,CUST8272,1/31/2024,354.96
4919,CUST6191,7/17/2024,380.22
4920,CUST7896,4/18/2024,406.33
4921,CUST8682,12/27/2024,362.98
4922,CUST6116,5/7/2024,231.9
4923,CUST1657,3/13/2024,344.25
4924,CUST3905,7/21/2024,272.97
4925,CUST7736,6/2/2024,392.4
4926,CUST4570,11/8/2024,27.22
4927,CUST8363,6/29/2024,445.8
4928,CUST8736,6/2/2024,339.14
4929,CUST5844,7/31/2024,127.75
4930,CUST9730,8/27/2024,161.97
4931,CUST9164,8/27/2024,103.35
4932,CUST6357,7/7/2024,106.8
4933,CUST2947,7/9/2024,384.06
4934,CUST5765,6/5/2024,110.57
4935,CUST3146,6/8/2024,38.79
4936,CUST2147,8/10/2024,103.89
4937,CUST2696,11/25/2024,70.38
4938,CUST6120,6/7/2024,348.3
4939,CUST9396,2/19/2024,380.59
4940,CUST4682,12/17/2024,306.92
4941,CUST2368,8/14/2024,95.36
4942,CUST8415,8/26/2024,427.97
4943,CUST4836,6/26/2024,254.91
4944,CUST1624,11/9/2024,341.66
4945,CUST2706,9/17/2024,141.15
4946,CUST1079,3/22/2024,75.15
4947,CUST6699,4/4/2024,425.34
4948,CUST9014,10/25/2024,13.95
4949,CUST7374,3/9/2024,246.91
4950,CUST3602,5/22/2024,148.42
4951,CUST1119,1/29/2024,223.37
4952,CUST1646,1/7/2024,104.17
4953,CUST8105,10/30/2024,154.4
4954,CUST9706,8/30/2024,423.32
4955,CUST3313,7/26/2024,85.54
4956,CUST5791,10/26/2024,423.36
4957,CUST5008,12/5/2024,190.38
4958,CUST3130,5/6/2024,234.16
4959,CUST5535,11/27/2024,90.93
4960,CUST8434,2/25/2024,104.29
4961,CUST2277,3/18/2024,403.87
4962,CUST8072,8/16/2024,338.22
4963,CUST2619,11/16/2024,115.2
4964,CUST3286,12/11/2024,361.67
4965,CUST9725,8/24/2024,155.56
4966,CUST7058,11/7/2024,443.33
4967,CUST4904,12/27/2024,353.5
4968,CUST7679,6/13/2024,27.82
4969,CUST9378,11/7/2024,198.28
4970,CUST8169,2/10/2024,314.54
4971,CUST6833,4/12/2024,121.83
4972,CUST3943,3/26/2024,181.13
4973,CUST7659,12/29/2024,305.8
4974,CUST6497,3/10/2024,133.42
4975,CUST2374,9/9/2024,324.61
4976,CUST6104,12/30/2024,209.89
4977,CUST3420,1/14/2024,438.42
4978,CUST9982,3/25/2024,403.91
4979,CUST4549,8/31/2024,417.98
4980,CUST9384,1/13/2024,466.28
4981,CUST1850,2/7/2024,117.62
4982,CUST9676,7/8/2024,458.77
4983,CUST1780,7/11/2024,59.23
4984,CUST6781,9/7/2024,225.76
4985,CUST9823,12/17/2024,392.91
4986,CUST7226,4/5/2024,239.43
4987,CUST4651,6/3/2024,57.44
4988,CUST1405,10/27/2024,38.81
4989,CUST5857,7/16/2024,182.41
4990,CUST3803,3/31/2024,204.24
4991,CUST7358,12/8/2024,258.61
4992,CUST8518,1/9/2024,249.99
4993,CUST7746,6/13/2024,304.95
4994,CUST1779,1/25/2024,279.96
4995,CUST8819,2/29/2024,300.73
4996,CUST8364,12/27/2024,391.07
4997,CUST2498,5/4/2024,334.57
4998,CUST2149,6/12/2024,368.16
4999,CUST8695,9/11/2024,121.07
5000,CUST8010,10/12/2024,169.45
5001,CUST6089,11/23/2024,450.91
5002,CUST7638,8/8/2024,108.5
5003,CUST3453,4/18/2024,193.03
5004,CUST4531,8/19/2024,52.8
5005,CUST9562,1/17/2024,249.98
5006,CUST9197,10/2/2024,329.2
5007,CUST2638,8/18/2024,117.28
5008,CUST5599,1/14/2024,275.44
5009,CUST5439,3/7/2024,259.09
5010,CUST4927,11/4/2024,20.38
5011,CUST7440,8/5/2024,49.95
5012,CUST9705,5/19/2024,468.45
5013,CUST2123,9/12/2024,92.98
5014,CUST4802,2/21/2024,399.09
5015,CUST9536,12/17/2024,53.75
5016,CUST9529,7/28/2024,486.67
5017,CUST7035,11/3/2024,282.61
5018,CUST2615,11/23/2024,450.96
5019,CUST5942,10/18/2024,383.21
5020,CUST1548,6/22/2024,363.99
5021,CUST1764,7/23/2024,40.51
5022,CUST9494,4/5/2024,257.06
5023,CUST4165,9/20/2024,452.55
5024,CUST4427,5/29/2024,364.2
5025,CUST8627,7/27/2024,75.23
5026,CUST2581,3/17/2024,381.28
5027,CUST6334,5/14/2024,178.71
5028,CUST2225,2/1/2024,66.26
5029,CUST1012,7/19/2024,118.14
5030,CUST5098,12/23/2024,198.18
5031,CUST7597,5/9/2024,39.25
5032,CUST6458,10/2/2024,110.89
5033,CUST8780,12/18/2024,289.44
5034,CUST1240,1/30/2024,129.23
5035,CUST8554,10/18/2024,104.81
5036,CUST4438,7/14/2024,115.78
5037,CUST3598,5/27/2024,400.78
5038,CUST5040,6/22/2024,414.78
5039,CUST7268,4/10/2024,132.37
5040,CUST6575,2/28/2024,82.98
5041,CUST4763,4/15/2024,81.58
5042,CUST1929,12/1/2024,309.71
5043,CUST4285,5/9/2024,200.55
5044,CUST7953,2/26/2024,357.71
5045,CUST4161,5/18/2024,389.59
5046,CUST3487,3/21/2024,276.28
5047,CUST1580,11/17/2024,223.57
5048,CUST4434,12/31/2024,69.84
5049,CUST6249,6/7/2024,174.71
5050,CUST7717,12/28/2024,244.08
5051,CUST2882,8/18/2024,468.41
5052,CUST8684,6/23/2024,378.2
5053,CUST8109,11/16/2024,200.42
5054,CUST7493,2/27/2024,346.38
5055,CUST8201,10/17/2024,482.63
5056,CUST2956,4/23/2024,410.36
5057,CUST3876,8/28/2024,64.85
5058,CUST7921,8/6/2024,467.04
5059,CUST6797,9/22/2024,71.85
5060,CUST7652,6/19/2024,49.35
5061,CUST2993,6/6/2024,265.22
5062,CUST9916,6/17/2024,148.88
5063,CUST3356,3/9/2024,102.94
5064,CUST7707,1/28/2024,117.3
5065,CUST9177,7/2/2024,317.45
5066,CUST5548,3/3/2024,168.6
5067,CUST5167,3/31/2024,297.04
5068,CUST3569,4/20/2024,293.93
5069,CUST3041,6/21/2024,10.4
5070,CUST6847,11/24/2024,325.48
5071,CUST4890,4/6/2024,175.85
5072,CUST4663,4/23/2024,41.6
5073,CUST2596,8/22/2024,450.71
5074,CUST5207,11/29/2024,43.45
5075,CUST9829,10/20/2024,225.06
5076,CUST9807,8/19/2024,439.03
5077,CUST9425,5/23/2024,414.43
5078,CUST4739,9/28/2024,479.62
5079,CUST5308,5/19/2024,276.25
5080,CUST5878,9/21/2024,160.38
5081,CUST8841,4/1/2024,229.33
5082,CUST9936,8/30/2024,19.68
5083,CUST9313,6/1/2024,110.98
5084,CUST1799,4/19/2024,46.39
5085,CUST5205,12/2/2024,83.72
5086,CUST7149,8/24/2024,452.03
5087,CUST5092,6/21/2024,488.84
5088,CUST7919,12/27/2024,364.1
5089,CUST9117,8/10/2024,443.75
5090,CUST3011,5/5/2024,234.49
5091,CUST2837,3/5/2024,127.37
5092,CUST2839,3/31/2024,51.36
5093,CUST7891,11/27/2024,419.19
5094,CUST4518,8/19/2024,287.03
5095,CUST9744,12/19/2024,42.15
5096,CUST3992,12/26/2024,325.6
5097,CUST5976,7/12/2024,479.72
5098,CUST1427,1/30/2024,208.89
5099,CUST4435,8/25/2024,123.8
5100,CUST3764,1/23/2024,132
5101,CUST7569,3/30/2024,49.95
5102,CUST6625,8/21/2024,292.62
5103,CUST2096,8/31/2024,373.35
5104,CUST7912,9/24/2024,238.23
5105,CUST5411,6/8/2024,52.4
5106,CUST8647,3/20/2024,263.01
5107,CUST3447,3/25/2024,486.55
5108,CUST3492,12/5/2024,479.17
5109,CUST5204,4/19/2024,428.85
5110,CUST1496,2/2/2024,84.81
5111,CUST9637,1/2/2024,77.52
5112,CUST3379,4/16/2024,112.89
5113,CUST4081,1/4/2024,332.95
5114,CUST8014,5/26/2024,94.94
5115,CUST9319,11/29/2024,95.15
5116,CUST3666,6/21/2024,323.79
5117,CUST3629,11/11/2024,94.44
5118,CUST2356,5/29/2024,58.67
5119,CUST4564,5/28/2024,170.97
5120,CUST1481,9/19/2024,290.16
5121,CUST7168,1/3/2024,14.55
5122,CUST7227,9/11/2024,465
5123,CUST1615,9/10/2024,424.98
5124,CUST9650,1/5/2024,434.3
5125,CUST5493,2/27/2024,241.63
5126,CUST7269,9/30/2024,19.48
5127,CUST9829,2/22/2024,335.72
5128,CUST3286,9/22/2024,392.92
5129,CUST2554,1/25/2024,378.26
5130,CUST8319,3/17/2024,107.9
5131,CUST5306,3/13/2024,442.74
5132,CUST9487,2/28/2024,69.25
5133,CUST1229,1/24/2024,67.96
5134,CUST3969,10/19/2024,123.86
5135,CUST2178,11/1/2024,110.51
5136,CUST7096,8/13/2024,168.09
5137,CUST7686,10/26/2024,476.31
5138,CUST6784,3/12/2024,173.93
5139,CUST9162,6/3/2024,29.46
5140,CUST4713,3/9/2024,234.88
5141,CUST1898,9/4/2024,100.51
5142,CUST7160,9/27/2024,179.65
5143,CUST1992,7/9/2024,467.61
5144,CUST3999,2/11/2024,395.78
5145,CUST5349,7/12/2024,211.95
5146,CUST6595,11/27/2024,385.23
5147,CUST4774,3/30/2024,196.15
5148,CUST1905,1/22/2024,183.1
5149,CUST8927,8/27/2024,383.39
5150,CUST1579,10/9/2024,328.77
5151,CUST4559,6/11/2024,448.62
5152,CUST5009,9/11/2024,202.29
5153,CUST2226,12/25/2024,215.34
5154,CUST7903,9/16/2024,25.59
5155,CUST7626,11/10/2024,394.28
5156,CUST2021,3/27/2024,22.9
5157,CUST5597,8/4/2024,330.71
5158,CUST1785,8/2/2024,138.68
5159,CUST4973,4/5/2024,367.64
5160,CUST3306,9/12/2024,304.45
5161,CUST7303,10/19/2024,206.74
5162,CUST2805,7/15/2024,495.43
5163,CUST1487,6/11/2024,386.77
5164,CUST8855,4/26/2024,406.93
5165,CUST2520,7/24/2024,339.76
5166,CUST1533,7/23/2024,24.4
5167,CUST8052,6/20/2024,201.36
5168,CUST9363,9/13/2024,168.46
5169,CUST5696,5/16/2024,312.93
5170,CUST4950,7/13/2024,284.38
5171,CUST7214,4/13/2024,393.54
5172,CUST5130,9/22/2024,89.24
5173,CUST6559,8/4/2024,211.53
5174,CUST9385,1/30/2024,328.58
5175,CUST1724,4/1/2024,93.66
5176,CUST7339,2/16/2024,200.57
5177,CUST2443,2/20/2024,376.79
5178,CUST7643,2/12/2024,176.99
5179,CUST4552,9/20/2024,175.1
5180,CUST8405,1/24/2024,385.18
5181,CUST9654,5/4/2024,213.03
5182,CUST4203,8/30/2024,230.1
5183,CUST6329,2/14/2024,389.07
5184,CUST3313,4/6/2024,190.35
5185,CUST6581,5/17/2024,237.33
5186,CUST3817,12/31/2024,151.21
5187,CUST3167,6/24/2024,170.67
5188,CUST7280,11/26/2024,375.98
5189,CUST2631,11/16/2024,490.12
5190,CUST4329,9/9/2024,196.92
5191,CUST7193,9/11/2024,345.18
5192,CUST3414,7/1/2024,499.61
5193,CUST1512,10/23/2024,477.03
5194,CUST6045,9/11/2024,120.9
5195,CUST5558,7/12/2024,81.29
5196,CUST1694,6/23/2024,57.77
5197,CUST1050,6/27/2024,415.51
5198,CUST8346,4/14/2024,125.79
5199,CUST3673,9/13/2024,339.73
5200,CUST2276,1/11/2024,95.95
5201,CUST5725,6/3/2024,352.72
5202,CUST9676,6/22/2024,484.17
5203,CUST8188,3/21/2024,83.67
5204,CUST6096,7/15/2024,446.18
5205,CUST6613,4/25/2024,291.51
5206,CUST9909,11/30/2024,482.55
5207,CUST2968,3/19/2024,45.52
5208,CUST5041,3/9/2024,297.02
5209,CUST9166,12/16/2024,386.98
5210,CUST4704,4/28/2024,171.78
5211,CUST4148,3/13/2024,315.51
5212,CUST3545,10/30/2024,175.66
5213,CUST8744,11/29/2024,133.99
5214,CUST5594,10/15/2024,253.69
5215,CUST5698,12/23/2024,85.65
5216,CUST6518,9/18/2024,38.48
5217,CUST6738,9/23/2024,265.54
5218,CUST8672,3/15/2024,281.51
5219,CUST2276,2/25/2024,86.63
5220,CUST6645,11/5/2024,359.02
5221,CUST5378,6/14/2024,139.85
5222,CUST4136,8/9/2024,424.28
5223,CUST3841,7/13/2024,352.12
5224,CUST9604,12/25/2024,292.42
5225,CUST5024,9/9/2024,129.97
5226,CUST9951,6/23/2024,364.77
5227,CUST5658,11/17/2024,84.01
5228,CUST9225,10/5/2024,462.09
5229,CUST2911,6/1/2024,66.9
5230,CUST2197,4/15/2024,15.81
5231,CUST1519,8/2/2024,491.98
5232,CUST7090,1/22/2024,225.94
5233,CUST3377,12/11/2024,326.39
5234,CUST9178,10/3/2024,45.74
5235,CUST9206,9/22/2024,362.82
5236,CUST7553,11/15/2024,473.45
5237,CUST5317,8/1/2024,46.66
5238,CUST7738,2/27/2024,293.78
5239,CUST5253,10/22/2024,180.86
5240,CUST3261,3/16/2024,27.57
5241,CUST1059,4/16/2024,127.4
5242,CUST4376,11/12/2024,247.27
5243,CUST9671,4/19/2024,129.25
5244,CUST6233,3/9/2024,467.68
5245,CUST9887,5/15/2024,441.86
5246,CUST2685,3/19/2024,240.22
5247,CUST7664,12/24/2024,35.36
5248,CUST5599,4/23/2024,77.52
5249,CUST9386,2/22/2024,296.28
5250,CUST7500,9/14/2024,136.49
5251,CUST9569,10/6/2024,206.18
5252,CUST4173,11/19/2024,187.58
5253,CUST7691,2/23/2024,259.29
5254,CUST4746,2/22/2024,343.75
5255,CUST9549,7/9/2024,236.78
5256,CUST4817,2/1/2024,478.77
5257,CUST3078,1/8/2024,440.57
5258,CUST1665,4/2/2024,394.21
5259,CUST6865,3/2/2024,423.95
5260,CUST4934,5/17/2024,174.79
5261,CUST9596,3/11/2024,36.18
5262,CUST3916,3/15/2024,45.85
5263,CUST8691,4/20/2024,144.28
5264,CUST1943,2/22/2024,480.79
5265,CUST4885,4/12/2024,231.69
5266,CUST4678,9/12/2024,450.99
5267,CUST6054,11/29/2024,466.36
5268,CUST9566,12/31/2024,83.09
5269,CUST8881,7/19/2024,347.65
5270,CUST2982,10/6/2024,226.8
5271,CUST2637,6/4/2024,147.13
5272,CUST5574,3/29/2024,412.07
5273,CUST5031,7/6/2024,294.44
5274,CUST4759,10/15/2024,290.76
5275,CUST8484,3/7/2024,382.03
5276,CUST7742,5/30/2024,460.09
5277,CUST3433,3/21/2024,139.76
5278,CUST3339,12/25/2024,55.56
5279,CUST9391,2/24/2024,53.04
5280,CUST8223,9/26/2024,282.53
5281,CUST4814,1/2/2024,141.24
5282,CUST9708,1/31/2024,452.08
5283,CUST2664,2/17/2024,453.23
5284,CUST7303,5/8/2024,241.28
5285,CUST3499,1/27/2024,240.54
5286,CUST5907,6/21/2024,415.78
5287,CUST8362,8/19/2024,448.57
5288,CUST6588,6/22/2024,190.09
5289,CUST2318,6/9/2024,146.63
5290,CUST4184,10/8/2024,321.02
5291,CUST3399,12/22/2024,147.71
5292,CUST1077,5/17/2024,346.27
5293,CUST6417,7/19/2024,78
5294,CUST6587,1/16/2024,222.9
5295,CUST9437,10/15/2024,391.73
5296,CUST2198,3/13/2024,295.77
5297,CUST6263,12/14/2024,75.23
5298,CUST8069,11/28/2024,210.75
5299,CUST5079,4/1/2024,225.38
5300,CUST6753,5/26/2024,397.52
5301,CUST5530,7/2/2024,307.16
5302,CUST6288,7/16/2024,294.57
5303,CUST5409,4/26/2024,266.26
5304,CUST1481,11/4/2024,82.29
5305,CUST5696,6/29/2024,225.63
5306,CUST1256,5/27/2024,29.62
5307,CUST1320,10/28/2024,284.29
5308,CUST3002,6/7/2024,224.5
5309,CUST6560,6/15/2024,331.3
5310,CUST4393,5/12/2024,402.76
5311,CUST9433,10/5/2024,251.73
5312,CUST4693,12/27/2024,69.57
5313,CUST3523,1/27/2024,57.76
5314,CUST7256,9/16/2024,322.88
5315,CUST2073,1/20/2024,165.95
5316,CUST9337,12/8/2024,162.14
5317,CUST4159,6/26/2024,186.41
5318,CUST7167,10/14/2024,487.43
5319,CUST4469,8/7/2024,294.84
5320,CUST4635,5/28/2024,198.37
5321,CUST6464,3/28/2024,166.4
5322,CUST6980,10/20/2024,32.74
5323,CUST7130,4/24/2024,161.41
5324,CUST5367,6/20/2024,110.69
5325,CUST3950,12/29/2024,461.25
5326,CUST8452,8/31/2024,168.46
5327,CUST6736,6/28/2024,86.48
5328,CUST8570,6/20/2024,213.89
5329,CUST2041,12/28/2024,383.8
5330,CUST8938,8/29/2024,109.37
5331,CUST5976,7/11/2024,466.04
5332,CUST8334,4/4/2024,180.21
5333,CUST2274,8/16/2024,445.23
5334,CUST3323,3/29/2024,491.76
5335,CUST1523,4/13/2024,254.62
5336,CUST8241,2/3/2024,89.89
5337,CUST9075,11/27/2024,387.65
5338,CUST2187,2/17/2024,412.32
5339,CUST7865,7/15/2024,127.41
5340,CUST5196,1/30/2024,300.91
5341,CUST8311,6/29/2024,378.97
5342,CUST3068,4/18/2024,270.46
5343,CUST9165,4/9/2024,315.47
5344,CUST6713,3/21/2024,214.49
5345,CUST4248,6/3/2024,78.72
5346,CUST5841,12/17/2024,205.01
5347,CUST7078,12/28/2024,196.12
5348,CUST5945,5/5/2024,83.14
5349,CUST1050,7/6/2024,293.57
5350,CUST5838,4/15/2024,259.51
5351,CUST1292,5/31/2024,312.35
5352,CUST6809,5/5/2024,356.92
5353,CUST4043,12/23/2024,180.3
5354,CUST3719,8/16/2024,311.68
5355,CUST9669,1/30/2024,39.39
5356,CUST3753,8/24/2024,323.6
5357,CUST1994,1/19/2024,258.36
5358,CUST1741,6/19/2024,292.63
5359,CUST6070,12/25/2024,417.28
5360,CUST1000,11/15/2024,25.95
5361,CUST4874,1/1/2024,85.06
5362,CUST9030,1/23/2024,282.41
5363,CUST4541,9/9/2024,20.15
5364,CUST9948,3/16/2024,295.58
5365,CUST8415,10/15/2024,313.49
5366,CUST2824,7/8/2024,90.56
5367,CUST3886,10/13/2024,92.41
5368,CUST9022,9/29/2024,198.96
5369,CUST3864,12/24/2024,63.16
5370,CUST5667,8/6/2024,236.25
5371,CUST4999,9/25/2024,481.85
5372,CUST3308,12/18/2024,184.1
5373,CUST3444,2/22/2024,167.22
5374,CUST2186,11/15/2024,75.38
5375,CUST6143,11/20/2024,118.78
5376,CUST5541,10/26/2024,31.76
5377,CUST3925,12/20/2024,448.72
5378,CUST5624,11/25/2024,435.12
5379,CUST2249,8/16/2024,78.42
5380,CUST9446,9/14/2024,219.25
5381,CUST8047,12/5/2024,249.99
5382,CUST9292,8/20/2024,163.98
5383,CUST8965,5/9/2024,28.29
5384,CUST4307,1/14/2024,206.51
5385,CUST5530,1/26/2024,38.91
5386,CUST8252,3/13/2024,10.01
5387,CUST9377,12/13/2024,164.27
5388,CUST1400,8/19/2024,96.82
5389,CUST3154,8/20/2024,403.98
5390,CUST7479,7/10/2024,212.37
5391,CUST7442,2/1/2024,34.16
5392,CUST4872,12/19/2024,309.07
5393,CUST2117,6/20/2024,223.55
5394,CUST3242,1/31/2024,421.96
5395,CUST9065,4/7/2024,364.94
5396,CUST6506,5/7/2024,230.62
5397,CUST6651,1/29/2024,303.72
5398,CUST3515,4/27/2024,133.56
5399,CUST1972,7/2/2024,395.89
5400,CUST8595,4/19/2024,174.57
5401,CUST7090,8/15/2024,111.79
5402,CUST3915,5/18/2024,102.39
5403,CUST9417,2/7/2024,195.93
5404,CUST2034,10/29/2024,473.85
5405,CUST8801,7/17/2024,490.67
5406,CUST3011,5/16/2024,300.2
5407,CUST1790,8/11/2024,294.67
5408,CUST9958,12/7/2024,310.9
5409,CUST6521,4/6/2024,99.96
5410,CUST6554,11/26/2024,444.65
5411,CUST6168,8/9/2024,289.06
5412,CUST6523,9/9/2024,43.49
5413,CUST4029,11/25/2024,52.75
5414,CUST5984,6/26/2024,389.04
5415,CUST5538,2/19/2024,350.43
5416,CUST8575,2/17/2024,182.97
5417,CUST4914,7/26/2024,213.83
5418,CUST7129,10/2/2024,101.24
5419,CUST6785,4/14/2024,61.6
5420,CUST4116,8/31/2024,224.05
5421,CUST5282,10/10/2024,365.05
5422,CUST8784,5/24/2024,183.94
5423,CUST9439,8/31/2024,70
5424,CUST7119,9/15/2024,210.2
5425,CUST1714,10/13/2024,71.32
5426,CUST1564,4/15/2024,433.07
5427,CUST1439,3/23/2024,472.7
5428,CUST1432,9/3/2024,128.59
5429,CUST7446,10/30/2024,438.7
5430,CUST2997,9/15/2024,292.96
5431,CUST3788,6/5/2024,488.38
5432,CUST8479,1/28/2024,291.5
5433,CUST4933,2/2/2024,75.26
5434,CUST5994,7/17/2024,184.18
5435,CUST6954,11/16/2024,269.98
5436,CUST2550,8/12/2024,401.4
5437,CUST3984,4/9/2024,12.25
5438,CUST8101,3/3/2024,32.91
5439,CUST4665,11/26/2024,318.75
5440,CUST6963,8/16/2024,303.26
5441,CUST5116,1/1/2024,496.07
5442,CUST2198,2/22/2024,208.04
5443,CUST3010,3/25/2024,301.65
5444,CUST5959,1/28/2024,173.37
5445,CUST3255,6/26/2024,191.1
5446,CUST9432,9/21/2024,404.19
5447,CUST9282,1/14/2024,118.25
5448,CUST5062,5/29/2024,124.62
5449,CUST1471,11/18/2024,398.33
5450,CUST5118,12/2/2024,179.24
5451,CUST7400,3/12/2024,160.45
5452,CUST2379,4/17/2024,262.34
5453,CUST8329,4/14/2024,108.7
5454,CUST4788,1/12/2024,478.05
5455,CUST1712,7/8/2024,135.19
5456,CUST8353,10/6/2024,287.39
5457,CUST5021,11/10/2024,58.88
5458,CUST3100,9/20/2024,267.1
5459,CUST9394,10/16/2024,201.66
5460,CUST2763,9/3/2024,50.99
5461,CUST6119,1/16/2024,333.38
5462,CUST4901,8/15/2024,215.96
5463,CUST6467,9/3/2024,79.37
5464,CUST4103,8/6/2024,399.48
5465,CUST5178,3/8/2024,238.21
5466,CUST4634,4/29/2024,138.25
5467,CUST3075,7/11/2024,494.24
5468,CUST5268,6/10/2024,426.4
5469,CUST5653,6/7/2024,24.71
5470,CUST5542,10/26/2024,90.06
5471,CUST9109,12/13/2024,157.24
5472,CUST9359,12/13/2024,78.7
5473,CUST5855,8/15/2024,369.31
5474,CUST1891,5/11/2024,375.2
5475,CUST1142,2/8/2024,307.5
5476,CUST7459,5/21/2024,76.81
5477,CUST7754,12/8/2024,417.88
5478,CUST9760,9/22/2024,214
5479,CUST3062,6/4/2024,479.76
5480,CUST8207,6/17/2024,288.19
