Order_ID,Region,Product_Category,Customer_Segment
5119,South,Clothing,Corporate
5120,East,Home & Kitchen,Corporate
5121,South,Beauty,Home Office
5122,North,Home & Kitchen,Home Office
5123,South,Beauty,Consumer
5124,South,Clothing,Consumer
5125,North,Sports,Corporate
5126,West,Sports,Home Office
5127,East,Electronics,Consumer
5128,North,Electronics,Corporate
5129,South,Clothing,Consumer
5130,South,Sports,Consumer
5131,West,Electronics,Corporate
5132,West,Beauty,Corporate
5133,East,Home & Kitchen,Consumer
5134,East,Sports,Consumer
5135,North,Electronics,Home Office
5136,North,Sports,Consumer
5137,North,Sports,Home Office
5138,South,Electronics,Corporate
5139,East,Sports,Consumer
5140,South,Sports,Home Office
5141,West,Home & Kitchen,Home Office
5142,North,Sports,Consumer
5143,South,Home & Kitchen,Consumer
5144,North,Electronics,Consumer
5145,East,Sports,Home Office
5146,East,Sports,Corporate
5147,South,Beauty,Home Office
5148,West,Beauty,Home Office
5149,South,Beauty,Home Office
5150,West,Clothing,Consumer
5151,East,Home & Kitchen,Home Office
5152,East,Beauty,Corporate
5153,South,Beauty,Home Office
5154,West,Sports,Corporate
5155,South,Beauty,Corporate
5156,South,Sports,Consumer
5157,North,Electronics,Corporate
5158,South,Sports,Consumer
5159,East,Beauty,Consumer
5160,East,Sports,Consumer
5161,East,Clothing,Consumer
5162,North,Electronics,Corporate
5163,West,Beauty,Corporate
5164,West,Clothing,Corporate
5165,North,Electronics,Consumer
5166,North,Beauty,Home Office
5167,East,Clothing,Home Office
5168,North,Home & Kitchen,Consumer
5169,South,Electronics,Corporate
5170,South,Sports,Home Office
5171,South,Beauty,Corporate
5172,East,Electronics,Corporate
5173,East,Beauty,Home Office
5174,West,Beauty,Home Office
5175,South,Sports,Consumer
5176,East,Sports,Home Office
5177,South,Clothing,Corporate
5178,North,Clothing,Corporate
5179,East,Clothing,Home Office
5180,North,Home & Kitchen,Consumer
5181,East,Clothing,Consumer
5182,South,Electronics,Consumer
5183,East,Home & Kitchen,Corporate
5184,West,Sports,Corporate
5185,South,Beauty,Home Office
5186,West,Sports,Consumer
5187,West,Electronics,Corporate
5188,East,Clothing,Consumer
5189,East,Beauty,Home Office
5190,East,Beauty,Home Office
5191,North,Beauty,Consumer
5192,North,Beauty,Home Office
5193,South,Home & Kitchen,Home Office
5194,West,Electronics,Consumer
5195,West,Clothing,Consumer
5196,South,Beauty,Home Office
5197,South,Clothing,Consumer
5198,West,Clothing,Home Office
5199,East,Electronics,Consumer
5200,South,Beauty,Home Office
5201,West,Clothing,Home Office
5202,East,Home & Kitchen,Corporate
5203,East,Sports,Corporate
5204,West,Electronics,Corporate
5205,West,Home & Kitchen,Corporate
5206,East,Clothing,Consumer
5207,South,Clothing,Corporate
5208,East,Beauty,Consumer
5209,East,Electronics,Corporate
5210,North,Home & Kitchen,Corporate
5211,South,Electronics,Home Office
5212,South,Electronics,Corporate
5213,South,Sports,Home Office
5214,North,Clothing,Consumer
5215,North,Electronics,Consumer
5216,South,Home & Kitchen,Home Office
5217,East,Sports,Consumer
5218,South,Sports,Corporate
5219,South,Clothing,Home Office
5220,South,Clothing,Corporate
5221,South,Electronics,Home Office
5222,North,Electronics,Corporate
5223,South,Home & Kitchen,Home Office
5224,South,Electronics,Consumer
5225,West,Home & Kitchen,Corporate
5226,South,Sports,Consumer
5227,West,Clothing,Consumer
5228,North,Sports,Corporate
5229,West,Clothing,Consumer
5230,East,Home & Kitchen,Consumer
5231,West,Home & Kitchen,Home Office
5232,East,Beauty,Corporate
5233,South,Clothing,Corporate
5234,South,Beauty,Home Office
5235,North,Home & Kitchen,Home Office
5236,West,Home & Kitchen,Home Office
5237,South,Beauty,Consumer
5238,South,Clothing,Consumer
5239,West,Home & Kitchen,Corporate
5240,East,Clothing,Consumer
5241,South,Clothing,Home Office
5242,North,Sports,Home Office
5243,North,Home & Kitchen,Home Office
5244,South,Beauty,Home Office
5245,North,Home & Kitchen,Home Office
5246,North,Sports,Home Office
5247,West,Clothing,Consumer
5248,East,Sports,Consumer
5249,East,Clothing,Consumer
5250,South,Clothing,Home Office
5251,North,Sports,Consumer
5252,West,Home & Kitchen,Corporate
5253,North,Sports,Corporate
5254,South,Sports,Consumer
5255,South,Sports,Corporate
5256,East,Electronics,Home Office
5257,North,Sports,Consumer
5258,South,Electronics,Consumer
5259,North,Electronics,Consumer
5260,North,Electronics,Home Office
5261,South,Beauty,Home Office
5262,North,Clothing,Home Office
5263,West,Home & Kitchen,Home Office
5264,West,Clothing,Home Office
5265,South,Sports,Home Office
5266,East,Clothing,Corporate
5267,East,Sports,Home Office
5268,South,Electronics,Home Office
5269,East,Sports,Home Office
5270,South,Clothing,Consumer
5271,East,Beauty,Consumer
5272,South,Home & Kitchen,Home Office
5273,West,Beauty,Corporate
5274,North,Electronics,Corporate
5275,South,Home & Kitchen,Home Office
5276,East,Home & Kitchen,Consumer
5277,South,Clothing,Consumer
5278,South,Sports,Home Office
5279,North,Electronics,Consumer
5280,South,Electronics,Corporate
5281,East,Sports,Home Office
5282,North,Beauty,Consumer
5283,South,Beauty,Corporate
5284,South,Clothing,Corporate
5285,South,Clothing,Corporate
5286,North,Home & Kitchen,Home Office
5287,South,Home & Kitchen,Home Office
5288,West,Electronics,Corporate
5289,West,Clothing,Consumer
5290,North,Clothing,Consumer
5291,North,Sports,Home Office
5292,North,Home & Kitchen,Consumer
5293,East,Electronics,Corporate
5294,West,Home & Kitchen,Consumer
5295,North,Beauty,Corporate
5296,South,Clothing,Home Office
5297,West,Home & Kitchen,Consumer
5298,North,Home & Kitchen,Home Office
5299,North,Sports,Corporate
5300,East,Sports,Home Office
5301,South,Sports,Consumer
5302,South,Sports,Home Office
5303,South,Beauty,Home Office
5304,North,Sports,Consumer
5305,East,Sports,Consumer
5306,East,Clothing,Consumer
5307,South,Sports,Corporate
5308,West,Clothing,Consumer
5309,West,Electronics,Home Office
5310,West,Beauty,Consumer
5311,North,Sports,Consumer
5312,West,Clothing,Consumer
5313,South,Sports,Consumer
5314,South,Electronics,Corporate
5315,East,Sports,Corporate
5316,North,Clothing,Corporate
5317,South,Home & Kitchen,Corporate
5318,South,Clothing,Corporate
5319,West,Home & Kitchen,Home Office
5320,West,Electronics,Consumer
5321,East,Electronics,Corporate
5322,North,Clothing,Consumer
5323,South,Electronics,Home Office
5324,South,Clothing,Consumer
5325,East,Clothing,Home Office
5326,South,Electronics,Consumer
5327,South,Electronics,Corporate
5328,West,Home & Kitchen,Home Office
5329,South,Electronics,Home Office
5330,North,Clothing,Home Office
5331,North,Electronics,Corporate
5332,North,Electronics,Consumer
5333,West,Clothing,Home Office
5334,North,Sports,Home Office
5335,South,Beauty,Consumer
5336,North,Beauty,Corporate
5337,West,Electronics,Consumer
5338,South,Sports,Corporate
5339,East,Clothing,Home Office
5340,South,Clothing,Home Office
5341,South,Beauty,Consumer
5342,South,Home & Kitchen,Corporate
5343,East,Home & Kitchen,Corporate
5344,South,Electronics,Consumer
5345,West,Beauty,Corporate
5346,South,Home & Kitchen,Home Office
5347,South,Clothing,Home Office
5348,West,Home & Kitchen,Corporate
5349,West,Sports,Consumer
5350,North,Beauty,Consumer
5351,East,Electronics,Consumer
5352,West,Sports,Corporate
5353,North,Sports,Consumer
5354,East,Beauty,Consumer
5355,North,Home & Kitchen,Consumer
5356,North,Home & Kitchen,Consumer
5357,South,Clothing,Home Office
5358,North,Electronics,Consumer
5359,South,Beauty,Consumer
5360,West,Clothing,Corporate
5361,West,Sports,Corporate
5362,South,Sports,Consumer
5363,North,Sports,Home Office
5364,North,Beauty,Home Office
5365,West,Electronics,Corporate
5366,East,Sports,Corporate
5367,West,Sports,Corporate
5368,South,Beauty,Corporate
5369,East,Electronics,Consumer
5370,East,Electronics,Corporate
5371,West,Sports,Corporate
5372,South,Home & Kitchen,Home Office
5373,East,Electronics,Corporate
5374,North,Home & Kitchen,Home Office
5375,North,Clothing,Home Office
5376,East,Electronics,Consumer
5377,North,Clothing,Consumer
5378,North,Clothing,Consumer
5379,South,Electronics,Corporate
5380,North,Electronics,Home Office
5381,East,Beauty,Corporate
5382,West,Electronics,Consumer
5383,East,Clothing,Home Office
5384,West,Home & Kitchen,Corporate
5385,South,Home & Kitchen,Home Office
5386,East,Home & Kitchen,Corporate
5387,West,Home & Kitchen,Corporate
5388,West,Beauty,Home Office
5389,West,Sports,Consumer
5390,North,Home & Kitchen,Home Office
5391,South,Sports,Home Office
5392,South,Sports,Consumer
5393,East,Beauty,Consumer
5394,South,Clothing,Home Office
5395,South,Home & Kitchen,Consumer
5396,North,Sports,Corporate
5397,East,Electronics,Corporate
5398,North,Clothing,Corporate
5399,East,Home & Kitchen,Home Office
5400,North,Clothing,Corporate
5401,North,Sports,Corporate
5402,West,Clothing,Home Office
5403,South,Clothing,Corporate
5404,East,Clothing,Corporate
5405,East,Sports,Consumer
5406,East,Home & Kitchen,Corporate
5407,East,Beauty,Corporate
5408,South,Sports,Home Office
5409,North,Home & Kitchen,Home Office
5410,West,Sports,Consumer
5411,West,Sports,Home Office
5412,East,Sports,Home Office
5413,North,Electronics,Home Office
5414,East,Electronics,Consumer
5415,North,Electronics,Corporate
5416,South,Home & Kitchen,Consumer
5417,East,Clothing,Corporate
5418,South,Electronics,Corporate
5419,West,Electronics,Home Office
5420,South,Sports,Home Office
5421,East,Beauty,Home Office
5422,West,Home & Kitchen,Home Office
5423,North,Home & Kitchen,Corporate
5424,North,Home & Kitchen,Consumer
5425,South,Sports,Consumer
5426,West,Beauty,Home Office
5427,West,Electronics,Corporate
5428,East,Sports,Consumer
5429,West,Electronics,Corporate
5430,North,Clothing,Consumer
5431,North,Beauty,Home Office
5432,East,Clothing,Consumer
5433,West,Beauty,Consumer
5434,East,Electronics,Home Office
5435,West,Sports,Corporate
5436,North,Home & Kitchen,Consumer
5437,East,Electronics,Home Office
5438,South,Beauty,Corporate
5439,West,Home & Kitchen,Consumer
5440,South,Clothing,Consumer
5441,West,Home & Kitchen,Corporate
5442,South,Sports,Consumer
5443,South,Home & Kitchen,Corporate
5444,East,Home & Kitchen,Consumer
5445,South,Home & Kitchen,Consumer
5446,West,Electronics,Consumer
5447,North,Sports,Consumer
5448,South,Electronics,Consumer
5449,North,Home & Kitchen,Home Office
5450,East,Home & Kitchen,Corporate
5451,East,Clothing,Consumer
5452,West,Home & Kitchen,Consumer
5453,North,Home & Kitchen,Home Office
5454,South,Clothing,Corporate
5455,West,Sports,Consumer
5456,East,Home & Kitchen,Consumer
5457,North,Sports,Corporate
5458,West,Sports,Corporate
5459,West,Clothing,Corporate
5460,South,Clothing,Consumer
5461,North,Clothing,Corporate
5462,East,Electronics,Consumer
5463,North,Home & Kitchen,Corporate
5464,West,Clothing,Home Office
5465,South,Beauty,Corporate
5466,West,Electronics,Corporate
5467,North,Home & Kitchen,Consumer
5468,South,Beauty,Consumer
5469,South,Beauty,Corporate
5470,North,Home & Kitchen,Corporate
5471,East,Sports,Consumer
5472,South,Home & Kitchen,Consumer
5473,South,Electronics,Corporate
5474,West,Home & Kitchen,Corporate
5475,North,Electronics,Consumer
5476,South,Clothing,Home Office
5477,North,Electronics,Consumer
5478,West,Clothing,Consumer
5479,West,Sports,Corporate
5480,North,Electronics,Consumer
5481,East,Clothing,Corporate
5482,North,Electronics,Consumer
5483,West,Sports,Home Office
5484,South,Clothing,Home Office
5485,North,Beauty,Corporate
5486,South,Home & Kitchen,Corporate
5487,West,Sports,Consumer
5488,West,Beauty,Corporate
5489,East,Clothing,Corporate
5490,South,Home & Kitchen,Home Office
5491,North,Electronics,Corporate
5492,West,Home & Kitchen,Consumer
5493,North,Sports,Home Office
5494,East,Home & Kitchen,Corporate
5495,West,Beauty,Home Office
5496,West,Clothing,Home Office
5497,North,Home & Kitchen,Home Office
5498,North,Home & Kitchen,Consumer
5499,West,Clothing,Corporate
5500,South,Home & Kitchen,Home Office
5501,East,Electronics,Consumer
5502,East,Sports,Home Office
5503,South,Home & Kitchen,Corporate
5504,West,Sports,Consumer
5505,East,Electronics,Home Office
5506,South,Beauty,Corporate
5507,West,Electronics,Corporate
5508,South,Sports,Consumer
5509,East,Beauty,Corporate
5510,South,Sports,Corporate
5511,East,Beauty,Consumer
5512,South,Beauty,Home Office
5513,North,Beauty,Corporate
5514,West,Clothing,Home Office
5515,North,Clothing,Consumer
5516,North,Home & Kitchen,Corporate
5517,East,Sports,Corporate
5518,North,Beauty,Corporate
5519,East,Clothing,Home Office
5520,West,Home & Kitchen,Consumer
5521,East,Sports,Consumer
5522,North,Beauty,Home Office
5523,South,Sports,Home Office
5524,East,Home & Kitchen,Corporate
5525,South,Sports,Corporate
5526,East,Clothing,Consumer
5527,West,Electronics,Consumer
5528,West,Beauty,Consumer
5529,North,Home & Kitchen,Home Office
5530,North,Clothing,Corporate
5531,South,Clothing,Corporate
5532,East,Clothing,Home Office
5533,West,Clothing,Corporate
5534,West,Home & Kitchen,Corporate
5535,West,Beauty,Consumer
5536,West,Beauty,Consumer
5537,North,Home & Kitchen,Home Office
5538,West,Electronics,Corporate
5539,East,Sports,Consumer
5540,North,Beauty,Consumer
5541,South,Electronics,Consumer
5542,East,Clothing,Home Office
5543,South,Sports,Home Office
5544,East,Beauty,Consumer
5545,West,Home & Kitchen,Corporate
5546,West,Clothing,Corporate
5547,South,Home & Kitchen,Home Office
5548,East,Electronics,Home Office
5549,West,Electronics,Corporate
5550,South,Sports,Consumer
5551,East,Beauty,Home Office
5552,North,Clothing,Consumer
5553,South,Beauty,Consumer
5554,South,Electronics,Home Office
5555,South,Electronics,Home Office
5556,West,Home & Kitchen,Consumer
5557,North,Clothing,Home Office
5558,East,Beauty,Consumer
5559,East,Sports,Home Office
5560,West,Clothing,Corporate
5561,North,Clothing,Home Office
5562,South,Home & Kitchen,Corporate
5563,South,Clothing,Home Office
5564,West,Electronics,Corporate
5565,East,Beauty,Home Office
5566,North,Sports,Consumer
5567,South,Clothing,Consumer
5568,North,Electronics,Corporate
5569,South,Clothing,Corporate
5570,West,Sports,Corporate
5571,North,Sports,Corporate
5572,East,Electronics,Home Office
5573,North,Electronics,Consumer
5574,North,Clothing,Home Office
5575,North,Beauty,Home Office
5576,East,Sports,Home Office
5577,North,Electronics,Consumer
5578,South,Home & Kitchen,Consumer
5579,South,Clothing,Corporate
5580,West,Beauty,Consumer
5581,South,Electronics,Home Office
5582,North,Sports,Home Office
5583,South,Electronics,Consumer
5584,South,Electronics,Home Office
5585,West,Clothing,Home Office
5586,South,Clothing,Corporate
5587,West,Clothing,Corporate
5588,West,Clothing,Corporate
5589,East,Home & Kitchen,Consumer
5590,North,Home & Kitchen,Consumer
5591,South,Sports,Consumer
5592,East,Home & Kitchen,Corporate
5593,East,Sports,Consumer
5594,North,Clothing,Corporate
5595,South,Beauty,Corporate
5596,West,Sports,Consumer
5597,East,Sports,Home Office
5598,North,Beauty,Corporate
5599,East,Clothing,Corporate
5600,East,Home & Kitchen,Corporate
5601,North,Beauty,Corporate
5602,South,Clothing,Corporate
5603,West,Clothing,Home Office
5604,West,Beauty,Corporate
5605,South,Sports,Home Office
5606,East,Beauty,Consumer
5607,East,Beauty,Corporate
5608,West,Sports,Home Office
5609,North,Sports,Home Office
5610,North,Sports,Home Office
5611,East,Electronics,Consumer
5612,North,Home & Kitchen,Corporate
5613,South,Beauty,Corporate
5614,West,Electronics,Home Office
5615,South,Clothing,Corporate
5616,West,Home & Kitchen,Corporate
5617,South,Beauty,Consumer
5618,South,Home & Kitchen,Consumer
5619,South,Home & Kitchen,Consumer
5620,North,Sports,Consumer
5621,West,Electronics,Home Office
5622,West,Beauty,Corporate
5623,North,Electronics,Corporate
5624,North,Beauty,Corporate
5625,East,Home & Kitchen,Corporate
5626,East,Sports,Consumer
5627,South,Clothing,Consumer
5628,South,Clothing,Corporate
5629,North,Electronics,Corporate
5630,South,Beauty,Consumer
5631,East,Beauty,Consumer
5632,South,Sports,Home Office
5633,South,Home & Kitchen,Consumer
5634,East,Home & Kitchen,Corporate
5635,South,Sports,Home Office
5636,East,Home & Kitchen,Home Office
5637,East,Beauty,Corporate
5638,South,Clothing,Corporate
5639,West,Beauty,Corporate
5640,East,Clothing,Home Office
5641,North,Electronics,Corporate
5642,West,Sports,Corporate
5643,North,Sports,Home Office
5644,South,Electronics,Home Office
5645,East,Electronics,Home Office
5646,East,Sports,Consumer
5647,North,Electronics,Corporate
5648,East,Home & Kitchen,Corporate
5649,West,Clothing,Home Office
5650,East,Clothing,Consumer
5651,North,Sports,Corporate
5652,West,Sports,Consumer
5653,South,Clothing,Consumer
5654,North,Sports,Home Office
5655,East,Home & Kitchen,Corporate
5656,South,Beauty,Home Office
5657,West,Clothing,Corporate
5658,West,Home & Kitchen,Corporate
5659,East,Clothing,Corporate
5660,South,Electronics,Corporate
5661,West,Electronics,Corporate
5662,East,Electronics,Corporate
5663,West,Home & Kitchen,Consumer
5664,North,Electronics,Home Office
5665,West,Beauty,Home Office
5666,South,Clothing,Consumer
5667,East,Beauty,Home Office
5668,North,Electronics,Corporate
5669,North,Electronics,Consumer
5670,South,Electronics,Consumer
5671,South,Electronics,Consumer
5672,East,Electronics,Consumer
5673,East,Clothing,Corporate
5674,West,Beauty,Home Office
5675,South,Beauty,Consumer
5676,North,Clothing,Corporate
5677,South,Sports,Consumer
5678,South,Electronics,Home Office
5679,East,Electronics,Home Office
5680,North,Home & Kitchen,Consumer
5681,West,Beauty,Home Office
5682,West,Home & Kitchen,Consumer
5683,South,Home & Kitchen,Corporate
5684,West,Home & Kitchen,Home Office
5685,East,Clothing,Consumer
5686,West,Home & Kitchen,Corporate
5687,East,Beauty,Consumer
5688,West,Clothing,Corporate
5689,West,Home & Kitchen,Home Office
5690,West,Electronics,Home Office
5691,East,Electronics,Home Office
5692,North,Clothing,Corporate
5693,South,Electronics,Corporate
5694,South,Sports,Consumer
5695,North,Clothing,Home Office
5696,West,Clothing,Consumer
5697,East,Sports,Consumer
5698,West,Home & Kitchen,Corporate
5699,North,Home & Kitchen,Home Office
5700,South,Sports,Corporate
5701,East,Beauty,Consumer
5702,West,Beauty,Home Office
5703,West,Home & Kitchen,Home Office
5704,South,Beauty,Consumer
5705,South,Sports,Corporate
5706,West,Home & Kitchen,Consumer
5707,East,Sports,Consumer
5708,West,Beauty,Home Office
5709,East,Beauty,Corporate
5710,West,Sports,Consumer
5711,North,Electronics,Home Office
5712,South,Home & Kitchen,Corporate
5713,South,Home & Kitchen,Corporate
5714,North,Home & Kitchen,Home Office
5715,West,Home & Kitchen,Consumer
5716,West,Electronics,Home Office
5717,West,Beauty,Corporate
5718,North,Home & Kitchen,Home Office
5719,North,Home & Kitchen,Consumer
5720,East,Clothing,Corporate
5721,East,Home & Kitchen,Consumer
5722,West,Clothing,Consumer
5723,South,Sports,Home Office
5724,West,Clothing,Corporate
5725,South,Home & Kitchen,Corporate
5726,North,Home & Kitchen,Consumer
5727,West,Clothing,Corporate
5728,West,Home & Kitchen,Corporate
5729,North,Clothing,Consumer
5730,North,Clothing,Consumer
5731,West,Clothing,Corporate
5732,South,Electronics,Corporate
5733,West,Electronics,Consumer
5734,East,Beauty,Corporate
5735,West,Electronics,Corporate
5736,East,Home & Kitchen,Consumer
5737,North,Clothing,Corporate
5738,South,Home & Kitchen,Home Office
5739,North,Beauty,Consumer
5740,East,Beauty,Home Office
5741,North,Clothing,Home Office
5742,South,Home & Kitchen,Corporate
5743,South,Electronics,Home Office
5744,East,Sports,Corporate
5745,South,Home & Kitchen,Corporate
5746,West,Sports,Corporate
5747,South,Home & Kitchen,Consumer
5748,North,Sports,Consumer
5749,West,Beauty,Consumer
5750,South,Electronics,Home Office
5751,West,Beauty,Home Office
5752,East,Home & Kitchen,Consumer
5753,North,Beauty,Corporate
5754,West,Clothing,Home Office
5755,West,Home & Kitchen,Consumer
5756,North,Beauty,Corporate
5757,East,Home & Kitchen,Home Office
5758,North,Clothing,Home Office
5759,South,Sports,Home Office
5760,North,Beauty,Home Office
5761,West,Home & Kitchen,Home Office
5762,East,Sports,Consumer
5763,North,Home & Kitchen,Consumer
5764,West,Clothing,Consumer
5765,North,Clothing,Corporate
5766,East,Sports,Consumer
5767,East,Electronics,Corporate
5768,South,Clothing,Consumer
5769,South,Clothing,Consumer
5770,South,Electronics,Home Office
5771,West,Home & Kitchen,Consumer
5772,East,Beauty,Corporate
5773,South,Electronics,Corporate
5774,North,Home & Kitchen,Home Office
5775,East,Sports,Home Office
5776,North,Home & Kitchen,Corporate
5777,West,Sports,Consumer
5778,North,Beauty,Corporate
5779,East,Beauty,Corporate
5780,West,Beauty,Corporate
5781,South,Beauty,Corporate
5782,South,Beauty,Home Office
5783,East,Electronics,Home Office
5784,West,Electronics,Consumer
5785,South,Electronics,Consumer
5786,East,Clothing,Home Office
5787,North,Sports,Consumer
5788,North,Electronics,Home Office
5789,East,Home & Kitchen,Corporate
5790,North,Sports,Home Office
5791,East,Beauty,Consumer
5792,West,Sports,Consumer
5793,West,Home & Kitchen,Home Office
5794,North,Clothing,Corporate
5795,East,Electronics,Home Office
5796,East,Clothing,Home Office
5797,South,Sports,Corporate
5798,East,Sports,Corporate
5799,West,Home & Kitchen,Corporate
5800,North,Home & Kitchen,Corporate
5801,West,Home & Kitchen,Consumer
5802,West,Sports,Consumer
5803,West,Clothing,Consumer
5804,North,Home & Kitchen,Home Office
5805,South,Beauty,Home Office
5806,East,Sports,Home Office
5807,West,Beauty,Home Office
5808,South,Beauty,Home Office
5809,South,Clothing,Home Office
5810,South,Sports,Corporate
5811,West,Sports,Consumer
5812,West,Clothing,Consumer
5813,West,Beauty,Home Office
5814,North,Sports,Consumer
5815,West,Electronics,Consumer
5816,North,Clothing,Home Office
5817,South,Home & Kitchen,Home Office
5818,West,Sports,Consumer
5819,North,Sports,Home Office
5820,East,Clothing,Corporate
5821,East,Sports,Consumer
5822,East,Beauty,Consumer
5823,South,Sports,Home Office
5824,North,Sports,Corporate
5825,South,Electronics,Home Office
5826,North,Sports,Corporate
5827,West,Home & Kitchen,Consumer
5828,South,Sports,Home Office
5829,South,Home & Kitchen,Consumer
5830,East,Electronics,Corporate
5831,South,Beauty,Consumer
5832,East,Home & Kitchen,Home Office
5833,East,Electronics,Corporate
5834,North,Sports,Consumer
5835,West,Home & Kitchen,Corporate
5836,North,Electronics,Home Office
5837,North,Electronics,Corporate
5838,North,Sports,Consumer
5839,West,Electronics,Corporate
5840,West,Sports,Corporate
5841,West,Electronics,Corporate
5842,South,Sports,Corporate
5843,North,Home & Kitchen,Consumer
5844,South,Electronics,Home Office
5845,North,Beauty,Corporate
5846,South,Home & Kitchen,Corporate
5847,West,Sports,Home Office
5848,East,Electronics,Consumer
5849,West,Beauty,Home Office
5850,South,Sports,Corporate
5851,West,Clothing,Home Office
5852,East,Electronics,Corporate
5853,South,Clothing,Corporate
5854,North,Sports,Corporate
5855,North,Clothing,Home Office
5856,North,Clothing,Corporate
5857,West,Beauty,Home Office
5858,East,Sports,Home Office
5859,East,Clothing,Consumer
5860,North,Sports,Corporate
5861,East,Sports,Consumer
5862,South,Home & Kitchen,Home Office
5863,South,Clothing,Corporate
5864,West,Electronics,Consumer
5865,North,Clothing,Home Office
5866,South,Beauty,Home Office
5867,West,Home & Kitchen,Corporate
5868,West,Clothing,Home Office
5869,North,Clothing,Corporate
5870,West,Electronics,Corporate
5871,North,Beauty,Corporate
5872,North,Beauty,Home Office
5873,East,Beauty,Consumer
5874,South,Beauty,Home Office
5875,South,Sports,Corporate
5876,East,Sports,Consumer
5877,South,Home & Kitchen,Consumer
5878,East,Sports,Home Office
5879,North,Electronics,Consumer
5880,South,Home & Kitchen,Corporate
5881,North,Sports,Home Office
5882,North,Home & Kitchen,Home Office
5883,East,Beauty,Home Office
5884,North,Electronics,Corporate
5885,East,Sports,Corporate
5886,East,Electronics,Consumer
5887,North,Sports,Corporate
5888,South,Beauty,Corporate
5889,West,Electronics,Home Office
5890,South,Clothing,Consumer
5891,East,Beauty,Corporate
5892,West,Clothing,Consumer
5893,South,Home & Kitchen,Consumer
5894,South,Beauty,Consumer
5895,North,Clothing,Home Office
5896,North,Beauty,Consumer
5897,North,Sports,Corporate
5898,South,Home & Kitchen,Consumer
5899,East,Sports,Corporate
5900,South,Sports,Consumer
5901,North,Electronics,Consumer
5902,East,Clothing,Home Office
5903,South,Electronics,Home Office
5904,North,Sports,Home Office
5905,South,Beauty,Home Office
5906,West,Sports,Home Office
5907,North,Electronics,Corporate
5908,North,Sports,Consumer
5909,East,Sports,Corporate
5910,North,Home & Kitchen,Corporate
5911,East,Clothing,Consumer
5912,East,Beauty,Consumer
5913,West,Sports,Home Office
5914,West,Beauty,Consumer
5915,South,Electronics,Consumer
5916,South,Clothing,Corporate
5917,North,Home & Kitchen,Home Office
5918,East,Clothing,Corporate
5919,West,Electronics,Consumer
5920,East,Clothing,Consumer
5921,North,Beauty,Consumer
5922,West,Sports,Consumer
5923,East,Sports,Home Office
5924,East,Home & Kitchen,Consumer
5925,North,Clothing,Home Office
5926,South,Clothing,Home Office
5927,South,Electronics,Consumer
5928,North,Home & Kitchen,Home Office
5929,North,Beauty,Corporate
5930,North,Sports,Home Office
5931,West,Electronics,Home Office
5932,North,Sports,Consumer
5933,North,Sports,Home Office
5934,South,Beauty,Home Office
5935,West,Clothing,Corporate
5936,East,Home & Kitchen,Consumer
5937,West,Clothing,Corporate
5938,West,Electronics,Corporate
5939,West,Beauty,Home Office
5940,West,Beauty,Corporate
5941,West,Electronics,Corporate
5942,East,Electronics,Consumer
5943,South,Beauty,Consumer
5944,South,Sports,Consumer
5945,South,Home & Kitchen,Corporate
5946,North,Home & Kitchen,Corporate
5947,West,Electronics,Corporate
5948,North,Sports,Corporate
5949,West,Sports,Corporate
5950,East,Electronics,Corporate
5951,South,Sports,Home Office
5952,South,Beauty,Home Office
5953,North,Home & Kitchen,Corporate
5954,West,Electronics,Consumer
5955,East,Electronics,Consumer
5956,South,Electronics,Home Office
5957,South,Beauty,Consumer
5958,East,Beauty,Consumer
5959,West,Sports,Corporate
5960,East,Sports,Consumer
5961,South,Clothing,Home Office
5962,East,Clothing,Consumer
5963,West,Beauty,Home Office
5964,West,Sports,Consumer
5965,East,Electronics,Home Office
5966,West,Clothing,Home Office
5967,East,Electronics,Home Office
5968,West,Home & Kitchen,Consumer
5969,North,Sports,Corporate
5970,North,Clothing,Home Office
5971,North,Sports,Home Office
5972,South,Electronics,Home Office
5973,East,Home & Kitchen,Corporate
5974,East,Sports,Corporate
5975,South,Electronics,Consumer
5976,West,Beauty,Corporate
5977,East,Electronics,Home Office
5978,South,Clothing,Consumer
5979,North,Sports,Corporate
5980,East,Home & Kitchen,Consumer
5981,South,Clothing,Home Office
5982,North,Home & Kitchen,Corporate
5983,East,Electronics,Home Office
5984,South,Home & Kitchen,Corporate
5985,East,Sports,Consumer
5986,West,Beauty,Home Office
5987,East,Sports,Home Office
5988,North,Clothing,Corporate
5989,East,Sports,Corporate
5990,West,Electronics,Consumer
5991,South,Home & Kitchen,Corporate
5992,North,Clothing,Consumer
5993,West,Clothing,Home Office
5994,South,Sports,Home Office
5995,North,Home & Kitchen,Home Office
5996,West,Electronics,Consumer
5997,South,Clothing,Home Office
5998,East,Electronics,Consumer
5999,East,Sports,Corporate
6000,East,Beauty,Home Office
6001,South,Sports,Home Office
6002,North,Home & Kitchen,Corporate
6003,North,Electronics,Corporate
6004,South,Sports,Home Office
6005,South,Home & Kitchen,Corporate
6006,North,Home & Kitchen,Consumer
6007,North,Beauty,Home Office
6008,North,Clothing,Consumer
6009,West,Home & Kitchen,Consumer
6010,West,Clothing,Consumer
6011,South,Home & Kitchen,Home Office
6012,South,Sports,Corporate
6013,West,Electronics,Home Office
6014,West,Clothing,Consumer
